USERID,OPENID,IP,TIME
54591,orFHpwAFBKeAedrc1kdUyHcmcRbI,61.148.244.240,2016-08-03 16:41:52
54601,orFHpwNfwafgpyBg6xayjosMBbuY,202.127.202.190,2016-08-03 16:41:47
54597,orFHpwJkaK5-wR2_Ed-yq7-RIqtQ,202.170.236.2,2016-08-03 16:41:30
54593,orFHpwLwqax8cx7XKFX1A_PhsS0I,119.44.35.237,2016-08-03 16:41:16
54592,orFHpwMLn81REteyxIvsjbf1dx-k,220.248.55.116,2016-08-03 16:41:05
54585,orFHpwJfobncxr_31LBqUIiTRsSI,120.72.255.96,2016-08-03 16:40:40
54584,orFHpwH0PAJQIRWEEgdXEo2erMnQ,119.18.233.242,2016-08-03 16:40:22
54582,orFHpwGjWeYBfJUlS09T5Xp_tfd8,202.127.122.73,2016-08-03 16:40:13
54580,orFHpwO5CIiHX5TATkeGGxaC5-Js,117.112.139.31,2016-08-03 16:40:05
54577,orFHpwJn4bn4Qwy-uy7Q0BSxgq28,161.207.104.17,2016-08-03 16:40:00
54575,orFHpwInB8RtR-gUbYFQesuF6sxw,119.18.223.186,2016-08-03 16:39:53
54568,orFHpwKgLUKJuLN3FcAI-ZlUvDRI,124.88.183.35,2016-08-03 16:39:35
54566,orFHpwO3xTUlDyQFeAf0ARitAi5U,119.57.216.203,2016-08-03 16:39:25
54559,orFHpwJDRtFFXwwRbGCQjY1b8WxA,162.105.176.16,2016-08-03 16:38:55
54554,orFHpwNH4ZSGAp5tgeql6Xku3Gr8,202.22.254.34,2016-08-03 16:38:42
54482,orFHpwCq-5hdLTYPNeZFOdcBFxIs,223.104.13.191,2016-08-03 16:38:22
54542,orFHpwIBv_8CS4P-ldG-c02Tz8ho,202.95.253.236,2016-08-03 16:37:49
54537,orFHpwL3UD85LWXMdl4m4NcZGKPY,123.8.84.194,2016-08-03 16:37:32
54521,orFHpwK8d9jlncUobptWaZjARWdM,203.100.245.233,2016-08-03 16:36:32
54520,orFHpwPy9PlpuW5kBQFWJ61ziPN4,116.212.217.199,2016-08-03 16:36:26
54516,orFHpwA0gagzFE6UH65JAb1lIZYU,60.253.193.201,2016-08-03 16:36:18
54510,orFHpwOGvqprWEQXjXEgMh3mM1kI,203.208.118.135,2016-08-03 16:36:02
54506,orFHpwA9aMhd5RN5tGTXjLvZvYlE,222.176.86.15,2016-08-03 16:35:57
54490,orFHpwCgeAdWoI6Y-68pyRXaBhJo,110.228.91.160,2016-08-03 16:35:46
54505,orFHpwKUOMrr-DGTZtQ6Be5Xlr2A,202.41.244.130,2016-08-03 16:35:45
54474,orFHpwEVBCdGsGQTPOR91zBT15j8,110.228.91.160,2016-08-03 16:35:37
54502,orFHpwN5GcIhj3dRpgjywvyFuol8,203.208.129.25,2016-08-03 16:35:37
54497,orFHpwLpN57ddVTI1IfQfSsEdJv8,202.158.170.163,2016-08-03 16:35:13
54493,orFHpwO6DOGTbFqMV4slVXeB_Sao,116.16.186.68,2016-08-03 16:35:07
54486,orFHpwCNAxfQq5gjOZs3Ud08SS-U,116.69.61.169,2016-08-03 16:34:49
54190,orFHpwGRdjY9FgJobawQN3C2yfv0,182.51.71.143,2016-08-03 16:34:43
54483,orFHpwBIzDsdKAxGptxcssIf2Cps,119.164.117.63,2016-08-03 16:34:34
54478,orFHpwBHy0KYHTPWb42mToiNnNpg,58.128.86.217,2016-08-03 16:34:24
54477,orFHpwCLfvoHMOph0as0DOCBL83s,119.0.16.90,2016-08-03 16:34:17
54471,orFHpwPQIhVuW6EYkrLwsm68iSYo,210.5.205.193,2016-08-03 16:33:59
54469,orFHpwAi_Xp5jNlZ7KSeHSaOxHBw,202.38.193.51,2016-08-03 16:33:54
54463,orFHpwPmHReBG8eKXJ8dQzos3EoM,122.156.92.21,2016-08-03 16:33:26
54442,orFHpwNVDkxknh8efqBLPdT5EoDA,101.16.202.64,2016-08-03 16:32:53
54384,orFHpwH8r2NhjJ7tep2L93Noi4X0,106.119.43.129,2016-08-03 16:31:02
54362,orFHpwO9A1ll22OHscQKZ1IutKBU,223.104.13.61,2016-08-03 16:29:18
54338,orFHpwO1MAoY7jO47Trp2WzW_lG0,125.84.85.62,2016-08-03 16:28:22
54351,orFHpwL2if8WbgxkhlL6NQoykjfE,223.104.13.143,2016-08-03 16:27:45
54344,orFHpwKbvSTnrklxFy3axqECdjmw,110.17.170.54,2016-08-03 16:27:11
54283,orFHpwMaNrAsBpi5Y0nAtCGVqkoc,10.142.97.95,2016-08-03 16:24:13
54185,orFHpwLGfFkAWWUgQmixz5f_ujbc,101.21.49.184,2016-08-03 16:21:23
54182,orFHpwBno1mlTf6pTOv0wC3IC6Y4,223.104.3.203,2016-08-03 16:20:44
54169,orFHpwDVkcLUVdiAkG08ntfmSYt4,218.11.235.62,2016-08-03 16:19:31
54035,orFHpwNlGR0SBqp4-ok9oU32ARjs,106.9.155.52,2016-08-03 16:16:57
54034,orFHpwANS-0wNhR700EZHsGKPuD8,223.104.13.155,2016-08-03 16:16:28
54115,orFHpwFrqzfkFIKLI74ih13MABKM,112.17.240.189,2016-08-03 16:16:06
54124,orFHpwA7sJ7Z4e3yuLvIe8WKoZk4,120.14.104.44,2016-08-03 16:16:05
53993,orFHpwDatQAgchCDs6huZFCqvR2k,106.112.79.95,2016-08-03 16:16:00
54096,orFHpwDG9IhvandVR60B4fPFwiPY,120.14.104.44,2016-08-03 16:15:37
54078,orFHpwD7dJ9kMcSnQdB8Op_vgTVk,106.9.82.98,2016-08-03 16:14:54
54007,orFHpwMeXuVMp7Jpt_gvtRWTY6dg,120.14.148.9,2016-08-03 16:13:10
54008,orFHpwK6wrWVk4eTyoLTtL1pOQOM,182.207.216.67,2016-08-03 16:11:33
54005,orFHpwPUQQHI3P49OSjowgCnRih4,101.90.126.85,2016-08-03 16:11:16
53959,orFHpwOgowfzFgFWQtbFgXdmY690,223.104.13.137,2016-08-03 16:08:47
53949,orFHpwEfljLfsHaSpsttdmNmQ6Y4,106.9.111.34,2016-08-03 16:08:21
53953,orFHpwMkr8I-RO6mYS_KwoNZm69U,60.6.219.180,2016-08-03 16:08:08
53948,orFHpwFqm8a9_PcaPi7iAqBu9qp8,221.192.178.23,2016-08-03 16:07:26
53956,orFHpwPVgnRrXIwPPaR_Gvso3Lp0,120.14.96.49,2016-08-03 16:06:44
29869,orFHpwDeh1NClcr_V1pA82cYU1rU,123.180.110.85,2016-08-03 16:03:58
53821,orFHpwPWGEvsgvG3vnNOPYM1EdGk,223.104.13.186,2016-08-03 15:57:18
53726,orFHpwA-E9ffOCzs4DdzHFIPZt1k,218.11.214.92,2016-08-03 15:54:41
53614,orFHpwEx8NKuIz0-x98j2AEY_MIg,60.6.211.28,2016-08-03 15:47:18
53393,orFHpwAHFpM_06voGLrH2rcm4rPo,222.223.118.92,2016-08-03 15:27:07
53235,orFHpwIUSq-LwSIkHWlq8KnSsru4,223.104.13.156,2016-08-03 15:15:18
29382,orFHpwLwgEj7A5gXL7JfAXEeWVJ0,183.198.54.4,2016-08-03 15:14:47
52996,orFHpwIhAK0YINOcniH4WANaT_5g,61.148.244.105,2016-08-03 14:57:37
33476,orFHpwCihHO1F9NK-RtF7lJ0RqwE,221.192.178.35,2016-08-03 14:57:37
41047,orFHpwBK7FCHzimE9yFTlMdlsYiM,223.104.13.158,2016-08-03 14:57:34
52834,orFHpwP-TzN9vc6zAXDZCjzg-ugU,110.241.147.69,2016-08-03 14:57:12
52475,orFHpwJvYpBk6xGDUv_JcFxesuZ8,101.26.71.11,2016-08-03 14:50:08
37758,orFHpwO0VU-73eixIgY7xINu9U44,27.186.127.0,2016-08-03 14:40:36
52597,orFHpwCZnD96LKWaKW4kjbevA2ic,101.17.234.189,2016-08-03 14:34:40
52469,orFHpwCsR1dvpdtYiNyL6Euvn5zY,117.136.0.161,2016-08-03 14:22:58
52460,orFHpwNzVR0SXxqOwOr6a2OqggwI,120.1.248.134,2016-08-03 14:22:17
52207,orFHpwFYwG1z9g-moaQ6uIHxFBA4,117.136.38.151,2016-08-03 14:06:39
52185,orFHpwHkHra7mqYtomyQ2Fk6XXj8,114.241.80.21,2016-08-03 14:04:53
52162,orFHpwIrGOQsTnsjkEA37lLD_tVQ,101.23.38.78,2016-08-03 14:04:08
52172,orFHpwKrzsnVStOmBWulzbJ_4Fdc,60.6.227.140,2016-08-03 14:03:43
52115,orFHpwORnlBHRGwVFIatOiEGsb6Y,101.29.136.31,2016-08-03 14:02:24
52129,orFHpwEEBWacuDDbUtne7MorRbEI,124.65.98.42,2016-08-03 14:00:51
52110,orFHpwDF1Cnzgy7NDs6o0uZ9MNko,120.14.145.156,2016-08-03 14:00:46
52106,orFHpwIJ9VwDg0R1w_je8jHfKRMc,1.180.235.52,2016-08-03 14:00:36
52114,orFHpwKnGmA093xPR5j9Q00QnVWg,124.65.98.42,2016-08-03 14:00:25
52117,orFHpwNggzpI-JEWkRGNQRH9FGxo,106.114.250.82,2016-08-03 14:00:12
52097,orFHpwJY1agSLC0f21X-Vknjuhr4,106.114.206.181,2016-08-03 13:59:31
52096,orFHpwMF2VBDPMGsGnnmZxmH6nEQ,60.6.227.140,2016-08-03 13:59:19
29194,orFHpwGpkO2ONvegdduE2DMI1zrw,120.14.146.255,2016-08-03 13:40:53
51781,orFHpwDFB-e1H3RgNDjz3DAOAoW4,218.11.198.68,2016-08-03 13:38:41
51445,orFHpwOGMm24RFO5arOo8wg057qQ,223.104.13.132,2016-08-03 13:21:35
51359,orFHpwAp46D6tpZ-4PsgZrg0Gx1I,106.9.88.20,2016-08-03 13:17:21
28719,orFHpwOhLpw_NfK3Ac1ThWxa4_LQ,110.246.117.37,2016-08-03 13:04:02
51097,orFHpwBbfJVMsl-Kn-YMXvjy7_Pc,223.104.13.28,2016-08-03 13:03:40
51023,orFHpwBNcDOKMiNMThueBof5lZrM,223.104.13.136,2016-08-03 13:00:03
50975,orFHpwG5ct3Gf7r3xSh7q2xgkzbA,221.192.178.5,2016-08-03 12:58:17
50668,orFHpwCiWKMtf_f0Gi7flzXOHuOQ,221.192.178.5,2016-08-03 12:55:26
50849,orFHpwLwouFIoTvnNRWN-WaV65fc,60.6.123.176,2016-08-03 12:53:02
50413,orFHpwHqyuk30WeBb2LQ3WDq1M2c,106.9.71.174,2016-08-03 12:43:44
50553,orFHpwNbxyipzzeWYCnVNGlZ5UNI,106.9.95.211,2016-08-03 12:38:51
50369,orFHpwKmfre3d2I5oaFAcB5hiIAE,221.192.178.104,2016-08-03 12:33:40
27950,orFHpwOLUZTORCZOSYt3Qe8d_p-I,221.192.178.92,2016-08-03 12:31:23
50074,orFHpwOyCBkYUWGc-dcfLhNqcztw,123.180.104.47,2016-08-03 12:22:59
30336,orFHpwInvQLt1P-Okq_shAXgW1X4,60.6.219.178,2016-08-03 12:19:57
49974,orFHpwEjLF-ZIDwdLdhZgIifIA8c,123.180.105.196,2016-08-03 12:17:48
49730,orFHpwBvgJWlKnjfvHV52Ia6KcUU,223.104.13.163,2016-08-03 12:06:23
27533,orFHpwHbmH-r0HtSICiJh_8iytYA,106.9.80.163,2016-08-03 11:38:40
49000,orFHpwG6GLWHu9Kq6Emcd0D3pwxw,106.9.94.110,2016-08-03 11:30:33
48604,orFHpwJFsPoFwVkW7Clf_zq-rI8w,121.27.252.101,2016-08-03 11:15:11
48550,orFHpwBkmMUERHirjLbEOsTPLxLM,223.104.13.180,2016-08-03 11:11:25
48253,orFHpwGKSdBZ0GAjidzMSyrIBykE,121.27.252.101,2016-08-03 11:06:28
48378,orFHpwA1m-rSznISkG4_jvRH-rQk,182.51.71.129,2016-08-03 11:01:14
27008,orFHpwA-0A4OaQ063vMhjWHffcFA,60.6.201.72,2016-08-03 10:52:33
47954,orFHpwKsMPtEp8zt9t2NmYbPy1zw,60.6.253.151,2016-08-03 10:40:46
27393,orFHpwMv0YWrR6F1xbk2ElHd4iLg,106.112.70.35,2016-08-03 10:26:18
27408,orFHpwJE6IRFmAXwI8cHUKjoyAmU,222.223.125.14,2016-08-03 10:24:45
28539,orFHpwDr-5WqC6h8DGxkycc7-cnc,182.51.71.132,2016-08-03 10:21:11
47425,orFHpwBPTz_RhDPY3DMUDJz0S3uY,222.223.116.155,2016-08-03 10:18:02
47406,orFHpwFj3ChLjBpYd-ZUb5w05QJY,222.223.116.155,2016-08-03 10:17:08
47363,orFHpwCaKur0bGdjTbfzJLxcX2Ng,123.180.102.62,2016-08-03 10:14:27
27226,orFHpwBKSRX_fUjR4Tfz2aL9QfV8,222.223.116.155,2016-08-03 10:11:13
27466,orFHpwN1-cd3ymeUUvEoqUjpkEmY,101.29.74.70,2016-08-03 10:08:22
30461,orFHpwIolt632lZG7kPuPTcSrBXc,223.104.13.148,2016-08-03 09:55:25
45918,orFHpwCCE_GkQHiYPK8pqKzuVPnE,183.197.10.144,2016-08-03 09:43:52
28240,orFHpwCCAsBIu1Erw3ns_ihvzQn8,223.104.13.162,2016-08-03 09:11:14
46128,orFHpwHTzyTIt0d5DVt-flE6eCMA,101.23.106.167,2016-08-03 09:09:27
28905,orFHpwI-2Pk8YsXq4ep_UHZsH5Aw,27.128.43.233,2016-08-03 09:07:34
46063,orFHpwF9c1sRgPdWBxMWVbPsk9wE,117.136.2.220,2016-08-03 09:06:51
46027,orFHpwEaueB0Scyr1icdskJJkOO0,60.6.228.148,2016-08-03 09:04:00
28147,orFHpwKHRE_EElK7CjdWJHRnVNqY,60.6.228.148,2016-08-03 09:01:27
45850,orFHpwKtFyNfApAOzs50M7OtEOss,222.174.14.10,2016-08-03 08:54:33
37532,orFHpwDc5B2VvwJ2C7lj2bc1t7Qc,218.11.253.8,2016-08-03 08:49:30
28039,orFHpwE6sGb7eDYB7er6aKMexCbE,101.29.23.97,2016-08-03 08:49:20
28409,orFHpwDRyzQ8Zs0_d8u84iwM_Jmc,123.180.19.2,2016-08-03 08:42:46
38082,orFHpwJzPBXU-cgnAcynuK41FGnI,123.180.31.61,2016-08-03 08:41:34
27841,orFHpwCJ4G_hnikZU6wJLuqsJ414,60.6.51.49,2016-08-03 08:30:50
27852,orFHpwJlWDISsBCDIGkEPZCgxHhk,27.129.224.129,2016-08-03 08:30:16
32044,orFHpwLk8M5lTyI-xBygyiTKYJQM,60.6.216.240,2016-08-03 08:29:33
27702,orFHpwLCgL_-r1cuwo5-hF6Zk7oA,27.129.224.129,2016-08-03 08:28:37
27782,orFHpwKVdxYW9wuo-CgYMX-CX3vo,27.129.224.129,2016-08-03 08:26:57
27634,orFHpwP0JwEYt6sm4oxtyHSe5Q6A,27.129.224.129,2016-08-03 08:23:56
44129,orFHpwGRTHQdyc7G8xUwkZiVE3KM,60.6.89.13,2016-08-03 07:22:59
27898,orFHpwIrTf0LXoI8ija_4O2-Zrh0,106.112.70.169,2016-08-03 07:08:21
42882,orFHpwDSUWQ6GiyX0TDWR8tuX7sI,27.129.225.146,2016-08-02 23:44:54
42886,orFHpwGdeBM3wbGl5vuhme32QFSg,183.198.41.18,2016-08-02 23:42:32
41047,orFHpwBK7FCHzimE9yFTlMdlsYiM,223.104.13.158,2016-08-02 22:14:51
40488,orFHpwDmiqpajO4hOBPbYFVBzXoA,27.129.247.209,2016-08-02 21:40:17
39312,orFHpwEP4XubRIH23NzRtoLuAeAA,27.186.14.127,2016-08-02 21:02:00
31607,orFHpwErE7aT9IZXeETYSBR2mZ9I,27.129.198.227,2016-08-02 20:51:44
38689,orFHpwHw9OMZTv5ClFBcEsLGcqlQ,117.136.2.148,2016-08-02 20:26:03
38598,orFHpwAcz7VDCanTg_GcqxzXISCo,123.180.80.101,2016-08-02 20:20:34
38557,orFHpwLpC4KjF-EiRNymhS3OGVn0,123.180.80.101,2016-08-02 20:19:09
37758,orFHpwO0VU-73eixIgY7xINu9U44,27.186.12.17,2016-08-02 20:14:46
38082,orFHpwJzPBXU-cgnAcynuK41FGnI,123.180.31.61,2016-08-02 19:52:04
37764,orFHpwFmrV2sm5E72H5mmHHGm7NM,110.241.151.87,2016-08-02 19:26:26
37765,orFHpwMscfYo7KjfK_vkmYux91rI,223.104.13.8,2016-08-02 19:23:22
37739,orFHpwMG0S4rntcfoTsS-ezD--RE,218.11.215.30,2016-08-02 19:22:13
37637,orFHpwKitddRu4nwFI4R61oDMW-g,27.129.224.129,2016-08-02 19:13:57
37532,orFHpwDc5B2VvwJ2C7lj2bc1t7Qc,123.180.110.213,2016-08-02 19:07:52
33564,orFHpwBibEJIQeyvQkht-oaSifis,223.104.13.58,2016-08-02 15:10:45
33464,orFHpwEzBO2TLde0iXdOxcVYR81E,221.192.178.66,2016-08-02 15:04:04
33212,orFHpwIM4t87hZq_FieE4TI_v0do,27.129.224.6,2016-08-02 14:53:07
32927,orFHpwNANCVxDk7SpdfJSlXUikIQ,223.104.13.54,2016-08-02 14:32:06
32720,orFHpwNSJ0M-thbZNEXaQCcW2jWw,58.212.231.33,2016-08-02 14:16:56
27950,orFHpwOLUZTORCZOSYt3Qe8d_p-I,182.51.71.151,2016-08-02 14:15:09
32645,orFHpwE2LXY-n0fOocJbK_VvvmQk,58.208.149.51,2016-08-02 14:14:34
32259,orFHpwBCGr04l8Q5xigZb1d3EXvA,27.129.244.5,2016-08-02 13:59:10
32044,orFHpwLk8M5lTyI-xBygyiTKYJQM,60.6.236.80,2016-08-02 13:46:02
31311,orFHpwJvtsquY-24tBOX3DrDTVcw,221.192.178.25,2016-08-02 13:19:58
31286,orFHpwEHYcspnJerEHnkyZaQCyFM,120.14.113.188,2016-08-02 13:18:11
30595,orFHpwFB3swQRj74MGvARnkQwd3Y,221.192.178.48,2016-08-02 12:55:49
30461,orFHpwIolt632lZG7kPuPTcSrBXc,120.14.181.73,2016-08-02 12:47:34
30336,orFHpwInvQLt1P-Okq_shAXgW1X4,60.6.219.178,2016-08-02 12:41:32
12247,orFHpwKXZi6C_csQKDta7uXIrfMk,106.115.117.68,2016-08-02 12:36:57
29606,orFHpwFhpqD8m0_fILbZdtqgoaOw,101.73.231.73,2016-08-02 12:08:57
29587,orFHpwGzPdKRKLbTJYBOO4VytyhI,183.198.225.41,2016-08-02 12:07:45
29382,orFHpwLwgEj7A5gXL7JfAXEeWVJ0,183.198.54.57,2016-08-02 12:00:46
29194,orFHpwGpkO2ONvegdduE2DMI1zrw,222.223.122.206,2016-08-02 11:48:14
28905,orFHpwI-2Pk8YsXq4ep_UHZsH5Aw,10.191.18.29,2016-08-02 11:34:20
17473,orFHpwER96isILZDHWqP-xdr4X1M,106.114.75.210,2016-08-02 11:34:01
28719,orFHpwOhLpw_NfK3Ac1ThWxa4_LQ,123.180.47.196,2016-08-02 11:27:34
28707,orFHpwGTvebfHFOItxByOKHKa4mc,223.104.13.54,2016-08-02 11:27:07
28537,orFHpwL2XuCm2JpoQ2O7AoNLmhcA,121.27.91.119,2016-08-02 11:26:20
28539,orFHpwDr-5WqC6h8DGxkycc7-cnc,182.51.71.132,2016-08-02 11:21:50
28471,orFHpwCKOweHCwOLX_BIPtpH1VeQ,111.78.11.138,2016-08-02 11:19:23
28463,orFHpwJNf0k2fGd_w9aZ3NahM6nE,223.104.13.31,2016-08-02 11:18:56
27222,orFHpwJIfiBYk6AVJPmYrQAtY1Gk,60.6.217.205,2016-08-02 11:16:20
28371,orFHpwDs3dKl4slPs5QHJhJinz6Y,123.183.161.79,2016-08-02 11:15:40
28409,orFHpwDRyzQ8Zs0_d8u84iwM_Jmc,123.180.34.130,2016-08-02 11:15:37
28378,orFHpwHAEHV46lOwiZ_2rFFYQMEw,27.129.197.48,2016-08-02 11:14:04
28285,orFHpwKHz-BlOcKUXiRfOZmTIxnA,123.180.7.81,2016-08-02 11:13:40
28301,orFHpwLC4O6GEFVkv1XkAuEjEmGU,183.198.177.109,2016-08-02 11:12:48
28109,orFHpwLOx4gGBaPH3cr-2lZ16bTY,106.9.67.128,2016-08-02 11:08:40
28240,orFHpwCCAsBIu1Erw3ns_ihvzQn8,60.6.230.210,2016-08-02 11:08:26
28147,orFHpwKHRE_EElK7CjdWJHRnVNqY,60.6.228.148,2016-08-02 11:04:20
28074,orFHpwJ2ggsb917TWoif_6zvlqko,223.104.13.36,2016-08-02 11:02:54
27986,orFHpwH3xl7sBoTPu63vYZsHTl2w,222.222.253.131,2016-08-02 10:59:42
28039,orFHpwE6sGb7eDYB7er6aKMexCbE,221.192.178.54,2016-08-02 10:59:32
27983,orFHpwJ7yUqCjYOv9J2VbMwsrPTQ,60.6.230.197,2016-08-02 10:57:31
27898,orFHpwIrTf0LXoI8ija_4O2-Zrh0,27.128.6.53,2016-08-02 10:53:49
27852,orFHpwJlWDISsBCDIGkEPZCgxHhk,106.9.84.209,2016-08-02 10:51:14
27841,orFHpwCJ4G_hnikZU6wJLuqsJ414,60.6.51.49,2016-08-02 10:51:01
27798,orFHpwM_esQA974ePgqQSXOTTqQg,110.241.158.51,2016-08-02 10:50:11
27783,orFHpwGdRkOfGWUL1rlYp759M48M,222.223.127.201,2016-08-02 10:48:59
27782,orFHpwKVdxYW9wuo-CgYMX-CX3vo,106.9.84.209,2016-08-02 10:48:51
27702,orFHpwLCgL_-r1cuwo5-hF6Zk7oA,106.9.84.209,2016-08-02 10:46:28
27671,orFHpwH3QzazUdW4qQHheUvOxCEY,60.6.201.72,2016-08-02 10:45:27
27634,orFHpwP0JwEYt6sm4oxtyHSe5Q6A,106.9.84.209,2016-08-02 10:43:38
27008,orFHpwA-0A4OaQ063vMhjWHffcFA,60.6.201.72,2016-08-02 10:40:38
27533,orFHpwHbmH-r0HtSICiJh_8iytYA,106.9.80.163,2016-08-02 10:40:24
27448,orFHpwBRgZTalgZ-pP8SwSubN6dw,223.104.13.166,2016-08-02 10:40:24
27466,orFHpwN1-cd3ymeUUvEoqUjpkEmY,101.29.74.70,2016-08-02 10:37:38
27408,orFHpwJE6IRFmAXwI8cHUKjoyAmU,223.104.13.154,2016-08-02 10:35:14
27393,orFHpwMv0YWrR6F1xbk2ElHd4iLg,60.6.137.48,2016-08-02 10:34:50
27382,orFHpwHwbF5FjbisESt_poKzjciA,120.14.124.174,2016-08-02 10:34:27
27226,orFHpwBKSRX_fUjR4Tfz2aL9QfV8,222.223.116.155,2016-08-02 10:32:35
